TransactionID, Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
T2669,30/08/2015,1,40.78,2.29,4.08,43.08,Credit card,FUR-CH-10002774,645,3
T2670,30/08/2015,4,105.96,5.96,10.6,111.92,Credit card,OFF-AP-10002765,645,3
T2671,12/09/2014,3,332.88,14.56,99.86,347.44,Debitcard,OFF-PA-10001144,646,2
T2672,12/09/2014,6,1100.23,48.14,330.07,1148.37,Debitcard,FUR-CH-10003761,646,2
T2673,12/09/2014,2,20.96,1.18,2.1,22.14,Debitcard,OFF-PA-10004665,646,2
T2674,12/09/2014,5,1325.85,70.44,198.88,1396.29,Debitcard,OFF-ST-10000078,646,2
T2675,03/12/2017,3,98.38,5.53,9.84,103.91,Credit card,OFF-PA-10000357,647,2
T2676,02/12/2017,5,8.76,0.55,0,9.31,Debitcard,OFF-AR-10000422,141,1
T2677,02/12/2017,1,43.58,2.45,4.36,46.04,Debitcard,OFF-AP-10001205,141,1
T2678,21/06/2014,7,14.78,0.92,0,15.71,EMI,OFF-BI-10001116,648,1
T2679,21/06/2014,2,50.33,2.83,5.03,53.16,EMI,OFF-BI-10002931,648,1
T2680,27/01/2017,5,8.64,0.54,0,9.18,Cash,OFF-BI-10000546,415,3
T2681,27/01/2017,5,1487.88,79.04,223.18,1566.92,Cash,TEC-AC-10002049,415,3
T2682,27/01/2017,4,35.81,2.24,0,38.05,Cash,OFF-BI-10001196,415,3
T2683,27/01/2017,3,1052.92,55.94,157.94,1108.86,Cash,TEC-MA-10002981,415,3
T2684,27/01/2017,1,164.99,7.22,49.5,172.21,Cash,TEC-PH-10003601,415,3
T2685,06/07/2017,9,78.14,4.88,0,83.02,EMI,OFF-BI-10000632,565,3
T2686,11/09/2016,3,119.94,6.75,11.99,126.69,Debitcard,OFF-EN-10003055,42,2
T2687,11/09/2016,2,6.41,0.4,0,6.81,Debitcard,OFF-BI-10001031,42,2
T2688,05/08/2016,5,19.9,1.24,0,21.14,Debitcard,OFF-BI-10002003,268,2
T2689,14/11/2015,5,47.1,2.94,0,50.04,Debitcard,OFF-PA-10003016,290,3
T2690,02/07/2014,4,6.56,0.41,0,6.97,COD,OFF-AR-10004582,155,1
T2691,08/12/2017,3,10.69,0.67,0,11.36,Cash,OFF-BI-10004364,381,3
T2692,02/09/2016,3,30.96,1.74,3.1,32.7,Debitcard,OFF-PA-10002246,80,1
T2693,02/09/2016,3,108.58,6.11,10.86,114.68,Debitcard,TEC-PH-10002890,80,1
T2694,28/01/2016,5,43.96,2.75,0,46.71,COD,FUR-FU-10001475,296,3
T2695,20/10/2014,1,4.18,0.26,0,4.44,Cash,FUR-FU-10004270,298,3
T2696,09/02/2016,2,60.7,3.41,6.07,64.12,EMI,OFF-PA-10003465,649,2
T2697,23/03/2014,4,2299.64,122.17,344.95,2421.81,Debitcard,TEC-MA-10003626,599,3
T2698,23/03/2014,6,135830.88,8064.96,6791.54,143895.84,Debitcard,TEC-MA-10002412,599,3
T2699,23/03/2014,4,21.38,1.34,0,22.71,Debitcard,OFF-PA-10001804,599,3
T2700,23/03/2014,3,8.02,0.5,0,8.52,Debitcard,OFF-AR-10003183,599,3
T2701,23/03/2014,2,8.36,0.52,0,8.88,Debitcard,FUR-FU-10004270,599,3
T2702,23/03/2014,3,23.67,1.48,0,25.15,Debitcard,OFF-FA-10003112,599,3
T2703,23/03/2014,3,122.35,6.88,12.24,129.23,Debitcard,FUR-FU-10001986,599,3
T2704,30/05/2014,3,93.02,5.23,9.3,98.26,Debitcard,OFF-PA-10002319,262,2
T2705,13/07/2017,6,212.16,11.93,21.22,224.09,EMI,TEC-AC-10002323,558,2
T2706,21/06/2017,2,13.34,0.83,0,14.18,EMI,OFF-SU-10001165,438,3
T2707,21/06/2017,3,58.32,3.28,5.83,61.6,EMI,OFF-PA-10001246,438,3
T2708,21/06/2017,4,576.48,25.22,172.94,601.7,EMI,OFF-PA-10001815,438,3
T2709,06/02/2015,7,363.78,18.19,72.76,381.96,Cash,FUR-FU-10001876,231,3
T2710,06/02/2015,3,4319.95,256.5,216,4576.44,Cash,TEC-MA-10000488,231,3
T2711,15/12/2015,2,8.55,0.53,0,9.09,Debitcard,OFF-BI-10001098,486,3
T2712,11/10/2017,4,172.08,9.68,17.21,181.76,Cash,FUR-FU-10003577,435,3
T2713,01/08/2017,9,96.19,5.41,9.62,101.6,Credit card,OFF-AR-10002656,307,3
T2714,29/04/2014,3,65.97,3.71,6.6,69.68,Credit card,TEC-PH-10004531,63,1
T2715,06/12/2015,5,11.12,0.7,0,11.82,Credit card,OFF-AR-10003251,458,3
T2716,08/12/2014,2,259.96,11.37,77.99,271.33,Credit card,TEC-PH-10000673,435,3
T2717,01/09/2017,2,115.17,5.76,23.03,120.93,Debitcard,TEC-AC-10000158,650,2
T2718,13/09/2014,3,1133.91,60.24,170.09,1194.15,Credit card,TEC-PH-10002075,590,2
T2719,27/12/2017,2,124.36,6.22,24.87,130.58,Cash,OFF-ST-10004340,340,3
T2720,08/12/2014,3,71.93,4.05,7.19,75.97,Debitcard,FUR-FU-10002759,167,2
T2721,08/11/2014,3,16.75,1.05,0,17.8,Cash,OFF-FA-10000585,22,3
T2722,08/11/2014,5,58.24,3.28,5.82,61.52,Cash,OFF-AP-10004859,22,3
T2723,19/04/2016,5,64.96,3.65,6.5,68.61,Credit card,OFF-ST-10001558,484,2
T2724,08/10/2014,5,57.8,3.25,5.78,61.05,Debitcard,OFF-LA-10004689,651,2
T2725,08/10/2014,2,47.82,2.69,4.78,50.51,Debitcard,OFF-BI-10002867,651,2
T2726,13/11/2017,5,479.96,24,95.99,503.96,Cash,TEC-PH-10003811,213,1
T2727,13/11/2017,4,583.92,25.55,175.18,609.47,Cash,FUR-TA-10000849,213,1
T2728,24/12/2017,1,1.64,0.1,0,1.74,Debitcard,OFF-BI-10000848,86,1
T2729,24/12/2017,7,1889.87,100.4,283.48,1990.27,Debitcard,TEC-PH-10003072,86,1
T2730,19/02/2017,3,6.63,0.41,0,7.04,COD,OFF-AR-10001547,652,3
T2731,19/02/2017,4,799.96,35,239.99,834.96,COD,TEC-AC-10001838,652,3
T2732,19/02/2017,1,76.14,3.81,15.23,79.95,COD,FUR-FU-10004017,652,3
T2733,06/07/2014,2,59.18,3.33,5.92,62.51,COD,TEC-PH-10002923,14,2
T2734,06/07/2014,1,5.58,0.35,0,5.93,COD,OFF-AR-10000716,14,2
T2735,23/02/2015,4,78.59,4.42,7.86,83.01,Cash,OFF-PA-10000249,556,2
T2736,19/11/2015,3,377.97,16.54,113.39,394.51,EMI,TEC-PH-10003691,108,2
T2737,19/11/2015,7,33.82,2.11,0,35.94,EMI,OFF-PA-10001560,108,2
T2738,19/11/2015,3,203.98,10.2,40.8,214.18,EMI,FUR-BO-10004467,108,2
T2739,19/11/2015,2,143.97,7.2,28.79,151.17,EMI,TEC-PH-10001819,108,2
T2740,18/04/2017,4,763.58,33.41,229.08,796.99,COD,OFF-SU-10000157,495,1
T2741,18/04/2017,2,25.98,1.46,2.6,27.44,COD,TEC-AC-10004227,495,1
T2742,27/02/2016,5,46.72,2.92,0,49.64,Cash,OFF-EN-10003134,233,1
T2743,08/11/2014,2,28.27,1.59,2.83,29.86,Cash,FUR-FU-10004671,653,1
T2744,25/06/2015,6,412.22,20.61,82.44,432.84,COD,FUR-FU-10002253,35,2
T2745,25/06/2015,3,251.95,12.6,50.39,264.55,COD,TEC-PH-10002726,35,2
T2746,11/08/2017,1,79.99,4,16,83.99,Cash,TEC-AC-10004571,249,1
T2747,17/05/2014,3,1200.1,63.76,180.01,1263.85,Cash,FUR-TA-10002228,410,2
T2748,26/11/2015,4,108.67,6.11,10.87,114.78,netbanking,TEC-AC-10004127,400,2
T2749,08/12/2015,3,21.94,1.37,0,23.31,Credit card,OFF-BI-10001553,654,3
T2750,14/06/2014,3,1756.66,93.32,263.5,1849.98,netbanking,FUR-CH-10002758,230,3
T2751,11/08/2014,11,677.25,33.86,135.45,711.11,EMI,OFF-ST-10000532,613,3
T2752,30/05/2014,2,225.3,9.86,67.59,235.15,netbanking,FUR-CH-10000988,521,2
T2753,21/04/2015,2,4.45,0.28,0,4.73,Cash,OFF-AR-10003251,655,1
T2754,21/04/2015,3,776.09,41.23,116.41,817.32,Cash,TEC-AC-10003174,655,1
T2755,21/04/2015,5,299.97,15,59.99,314.97,Cash,TEC-PH-10002310,655,1
T2756,21/04/2015,5,2316.24,123.05,347.44,2439.29,Cash,OFF-AP-10002651,655,1
T2757,21/04/2015,2,23.92,1.35,2.39,25.27,Cash,OFF-PA-10001184,655,1
T2758,13/06/2016,3,383.95,16.8,115.19,400.75,Debitcard,TEC-AC-10002402,302,3
T2759,15/03/2016,4,16.72,1.05,0,17.77,Credit card,FUR-FU-10004270,656,1
T2760,15/03/2016,4,481.32,21.06,144.4,502.38,Credit card,OFF-ST-10001526,656,1
T2761,29/05/2014,5,48.4,3.03,0,51.43,Cash,OFF-PA-10002893,657,3
T2762,14/10/2017,1,0.99,0.06,0,1.05,Credit card,TEC-AC-10003709,72,1
T2763,14/10/2017,5,101.84,5.73,10.18,107.57,Credit card,OFF-BI-10001191,72,1
T2764,28/06/2017,3,10.33,0.65,0,10.98,COD,OFF-BI-10003166,485,2
T2765,28/06/2017,5,62.31,3.5,6.23,65.81,COD,OFF-BI-10003982,485,2
T2766,28/06/2017,2,8.93,0.56,0,9.49,COD,OFF-ST-10004835,485,2
T2767,18/01/2017,1,34.38,1.93,3.44,36.32,netbanking,OFF-AP-10000159,356,2
T2768,18/01/2017,8,4810.4,255.55,721.56,5065.95,netbanking,OFF-AP-10002945,356,2
T2769,07/04/2015,2,64.38,3.62,6.44,68.01,COD,OFF-AP-10001242,658,3
T2770,07/04/2015,7,50.12,3.13,0,53.25,COD,TEC-AC-10003038,658,3
T2771,07/04/2015,3,95.95,5.4,9.6,101.35,COD,TEC-AC-10003289,658,3
T2772,10/09/2016,5,43.6,2.73,0,46.33,Cash,OFF-ST-10000918,371,1
T2773,12/12/2017,3,19.1,1.19,0,20.3,Debitcard,FUR-FU-10001940,538,2
T2774,26/11/2016,3,29.66,1.85,0,31.52,COD,OFF-BI-10002852,362,1
T2775,18/11/2017,2,20.74,1.17,2.07,21.9,COD,OFF-PA-10004451,530,3
T2776,25/10/2016,3,247.1,12.36,49.42,259.46,netbanking,OFF-ST-10004804,33,3
T2777,25/12/2015,7,30.49,1.91,0,32.4,Credit card,OFF-AP-10003971,46,1
T2778,19/07/2015,2,312.75,13.68,93.82,326.43,EMI,FUR-BO-10003159,342,2
T2779,05/05/2017,8,23.68,1.48,0,25.16,netbanking,FUR-FU-10001935,165,1
T2780,05/05/2017,3,5.94,0.37,0,6.31,netbanking,TEC-AC-10003433,165,1
T2781,08/05/2017,4,94.72,5.33,9.47,100.05,Cash,OFF-LA-10004544,647,2
T2782,27/11/2017,10,22,1.38,0,23.38,Cash,OFF-AR-10001026,644,2
T2783,16/11/2016,2,206.38,9.03,61.92,215.41,EMI,TEC-PH-10001336,437,2
T2784,10/11/2016,2,47.98,2.7,4.8,50.67,COD,TEC-PH-10003187,156,1
T2785,15/10/2016,4,95.9,5.39,9.59,101.3,Cash,TEC-PH-10004897,173,1
T2786,23/09/2015,4,1804.61,95.87,270.69,1900.48,EMI,FUR-CH-10004997,523,2
T2787,23/09/2015,2,15.8,0.99,0,16.79,EMI,OFF-FA-10002763,523,2
T2788,06/12/2014,5,291.8,14.59,58.36,306.39,Cash,FUR-FU-10001588,551,3
T2789,06/12/2014,7,20.58,1.29,0,21.87,Cash,OFF-AR-10000940,551,3
T2790,06/12/2014,5,119.88,6.74,11.99,126.62,Cash,FUR-FU-10002759,551,3
T2791,22/09/2014,2,25.96,1.46,2.6,27.42,Debitcard,OFF-AP-10000358,313,1
T2792,22/09/2014,3,14.51,0.91,0,15.41,Debitcard,OFF-AP-10003281,313,1
T2793,22/09/2014,1,6.48,0.41,0,6.89,Debitcard,OFF-PA-10000029,313,1
T2794,17/04/2014,14,2150.18,94.07,645.05,2244.25,Credit card,TEC-PH-10001557,635,2
T2795,17/04/2014,4,547.96,23.97,164.39,571.93,Credit card,TEC-PH-10000576,635,2
T2796,17/04/2014,7,13.57,0.85,0,14.41,Credit card,OFF-BI-10002764,635,2
T2797,17/04/2014,3,308.5,13.5,92.55,322,Credit card,FUR-BO-10001337,635,2
T2798,27/10/2017,4,10.69,0.67,0,11.36,netbanking,OFF-AR-10002257,491,2
T2799,27/10/2017,2,39.96,2.25,4,42.21,netbanking,OFF-PA-10001019,491,2
T2800,27/10/2017,5,233.36,13.13,23.34,246.49,netbanking,OFF-BI-10003364,491,2
T2801,28/10/2016,5,1959.9,104.12,293.99,2064.02,Cash,TEC-PH-10000984,330,2
T2802,04/11/2015,1,7.88,0.49,0,8.37,Cash,OFF-AR-10001683,316,3
T2803,08/11/2017,3,33.1,1.86,3.31,34.96,netbanking,FUR-FU-10000629,659,1
T2804,16/05/2015,3,25.68,1.61,0,27.29,COD,OFF-PA-10003893,474,3
T2805,16/05/2015,6,25.68,1.61,0,27.29,COD,OFF-PA-10004239,474,3
T2806,11/09/2015,2,67.88,3.82,6.79,71.7,EMI,FUR-CH-10000553,231,3
T2807,27/07/2015,2,18.84,1.18,0,20.02,COD,OFF-FA-10004395,660,2
T2808,27/07/2015,2,25.92,1.46,2.59,27.38,COD,OFF-PA-10004782,660,2
T2809,27/07/2015,5,1797.5,95.49,269.62,1892.99,COD,FUR-BO-10002213,660,2
T2810,27/07/2015,2,701.96,37.29,105.29,739.25,COD,FUR-CH-10001854,660,2
T2811,18/11/2015,9,179.82,10.11,17.98,189.93,EMI,OFF-PA-10000157,487,2
T2812,18/11/2015,6,185.58,10.44,18.56,196.02,EMI,FUR-FU-10001185,487,2
T2813,18/11/2015,3,299.75,14.99,59.95,314.74,EMI,FUR-TA-10001520,487,2
T2814,18/11/2015,4,1999.92,106.25,299.99,2106.17,EMI,TEC-AC-10004145,487,2
T2815,18/11/2015,3,326.78,14.3,98.03,341.07,EMI,FUR-TA-10000688,487,2
T2816,08/09/2015,5,91.68,5.16,9.17,96.84,netbanking,OFF-BI-10001510,661,1
T2817,08/09/2015,1,60.74,3.04,12.15,63.78,netbanking,FUR-CH-10003817,661,1
T2818,08/09/2015,2,248.72,10.88,74.62,259.6,netbanking,FUR-FU-10000308,661,1
T2819,08/09/2015,6,1742.02,92.54,261.3,1834.56,netbanking,OFF-ST-10003208,661,1
T2820,08/05/2016,5,6.72,0.42,0,7.14,Cash,OFF-BI-10003784,662,3
T2821,08/05/2016,3,298.78,14.94,59.76,313.71,Cash,FUR-TA-10003748,662,3
T2822,05/01/2017,3,604.75,32.13,90.71,636.88,COD,TEC-PH-10002563,380,1
T2823,20/09/2017,2,11.16,0.7,0,11.86,Debitcard,OFF-AR-10000122,420,2
T2824,20/09/2017,2,59.48,3.35,5.95,62.83,Debitcard,OFF-ST-10000352,420,2
T2825,30/09/2014,8,67.58,4.22,0,71.81,Debitcard,OFF-PA-10003270,193,3
T2826,30/09/2014,2,353.57,15.47,106.07,369.04,Debitcard,FUR-BO-10003272,193,3
T2827,30/09/2014,2,2.72,0.17,0,2.89,Debitcard,OFF-BI-10002982,193,3
T2828,30/09/2014,2,3.26,0.2,0,3.47,Debitcard,OFF-EN-10001509,193,3
T2829,26/04/2016,6,216.67,12.19,21.67,228.86,netbanking,OFF-PA-10002421,78,3
T2830,26/04/2016,5,69.9,3.93,6.99,73.83,netbanking,OFF-ST-10000760,78,3
T2831,26/04/2016,2,97.88,5.51,9.79,103.39,netbanking,OFF-PA-10002923,78,3
T2832,05/11/2014,5,887.84,38.84,266.35,926.68,Debitcard,OFF-ST-10001128,445,1
T2833,05/11/2014,3,389.94,17.06,116.98,407,Debitcard,TEC-PH-10000673,445,1
T2834,31/01/2017,7,15.47,0.97,0,16.44,COD,OFF-AR-10001547,663,1
T2835,31/01/2017,2,5.73,0.36,0,6.09,COD,OFF-BI-10001890,663,1
T2836,16/11/2017,1,4.36,0.27,0,4.63,Cash,OFF-AP-10003971,316,3
T2837,16/11/2017,3,31.1,1.75,3.11,32.85,Cash,OFF-PA-10000520,316,3
T2838,16/11/2017,5,30.4,1.9,0,32.3,Cash,OFF-BI-10000977,316,3
T2839,12/06/2016,2,1391.4,73.92,208.71,1465.32,EMI,TEC-MA-10002178,647,2
T2840,08/09/2015,1,120.33,5.26,36.1,125.59,netbanking,OFF-ST-10001526,81,1
T2841,19/03/2014,4,1595.89,84.78,239.38,1680.67,Cash,FUR-CH-10003379,279,3
T2842,04/09/2017,7,286.93,16.14,28.69,303.07,COD,OFF-PA-10000100,211,1
T2843,27/03/2017,2,287.46,12.58,86.24,300.03,netbanking,OFF-ST-10001809,664,1
T2844,22/05/2017,3,45.06,2.53,4.51,47.59,COD,TEC-AC-10000387,4,1
T2845,31/12/2016,8,966.27,42.27,289.88,1008.55,EMI,FUR-CH-10004853,411,2
T2846,20/11/2017,3,40.75,2.29,4.08,43.04,Debitcard,OFF-AR-10001958,191,2
T2847,15/09/2017,3,2287.78,121.54,343.17,2409.32,netbanking,OFF-BI-10003527,382,1
T2848,15/04/2017,6,90.05,5.07,9,95.11,Credit card,FUR-FU-10003832,665,3
T2849,15/04/2017,3,1614.58,85.77,242.19,1700.36,Credit card,OFF-BI-10001359,665,3
T2850,03/12/2016,6,44.6,2.79,0,47.39,Debitcard,OFF-BI-10002976,322,1
T2851,05/06/2016,1,64.78,3.24,12.96,68.02,COD,OFF-ST-10000736,347,2
T2852,22/12/2017,4,112.64,6.34,11.26,118.98,Cash,OFF-PA-10001745,666,3
T2853,21/03/2016,1,14.98,0.84,1.5,15.82,netbanking,FUR-FU-10000409,604,3
T2854,21/03/2016,4,24.38,1.52,0,25.91,netbanking,FUR-FU-10000221,604,3
T2855,20/08/2017,3,32.23,1.81,3.22,34.05,netbanking,OFF-ST-10000344,614,1
T2856,31/07/2017,7,40.46,2.53,0,42.99,Cash,OFF-LA-10003663,182,1
T2857,29/08/2016,4,2805.49,149.04,420.82,2954.53,Cash,FUR-CH-10001215,138,2
T2858,17/08/2016,2,225.3,9.86,67.59,235.15,Debitcard,FUR-CH-10000988,667,1
T2859,23/05/2017,4,67.8,3.81,6.78,71.61,Cash,TEC-AC-10003441,619,2
T2860,23/05/2017,3,907.13,48.19,136.07,955.32,Cash,TEC-PH-10004389,619,2
T2861,23/05/2017,9,2606.11,138.45,390.92,2744.56,Cash,FUR-BO-10004695,619,2
T2862,23/05/2017,7,286.93,16.14,28.69,303.07,Cash,OFF-PA-10000100,619,2
T2863,17/08/2017,4,20.74,1.3,0,22.03,Debitcard,OFF-PA-10000223,303,2
T2864,13/08/2017,3,25.15,1.57,0,26.72,netbanking,OFF-ST-10001325,272,3
T2865,13/08/2017,7,16.76,1.05,0,17.81,netbanking,OFF-AP-10004249,272,3
T2866,13/08/2017,3,119.04,6.7,11.9,125.74,netbanking,OFF-AR-10000588,272,3
T2867,13/08/2017,4,51.07,2.87,5.11,53.94,netbanking,OFF-SU-10000946,272,3
T2868,12/11/2016,5,14.72,0.92,0,15.64,COD,OFF-SU-10001225,315,1
T2869,12/11/2016,3,38.98,2.19,3.9,41.17,COD,OFF-ST-10001558,315,1
T2870,19/06/2017,2,17.09,1.07,0,18.16,Debitcard,FUR-FU-10001546,63,1
T2871,26/03/2014,3,148.7,8.36,14.87,157.07,Cash,OFF-PA-10002581,668,3
T2872,26/03/2014,3,353.65,15.47,106.09,369.12,Cash,FUR-CH-10001482,668,3
T2873,20/06/2017,1,3.41,0.21,0,3.62,COD,OFF-AR-10002399,562,2
T2874,22/11/2017,8,1947.07,103.44,292.06,2050.51,Cash,OFF-ST-10001963,350,2
T2875,31/12/2017,3,12.06,0.75,0,12.81,Debitcard,OFF-FA-10002988,267,1
T2876,23/01/2016,2,307.14,13.44,92.14,320.57,EMI,FUR-CH-10004289,144,2
T2877,23/01/2016,7,1013.49,44.34,304.05,1057.83,EMI,FUR-CH-10000785,144,2
T2878,19/01/2016,2,41.87,2.36,4.19,44.23,Cash,OFF-EN-10003040,657,3
T2879,19/01/2016,2,9.32,0.58,0,9.9,Cash,OFF-AR-10001573,657,3
T2880,19/01/2016,3,254.97,12.75,50.99,267.72,Cash,TEC-AC-10000844,657,3
T2881,23/09/2016,6,10.18,0.64,0,10.81,netbanking,OFF-BI-10000756,175,2
T2882,23/09/2016,3,55.86,3.14,5.59,59,netbanking,OFF-SU-10000381,175,2
T2883,25/02/2014,5,13.28,0.83,0,14.1,Cash,OFF-BI-10004094,613,3
T2884,16/11/2016,4,11.14,0.7,0,11.83,netbanking,FUR-FU-10001852,319,1
T2885,03/02/2016,2,4.36,0.27,0,4.64,COD,OFF-BI-10000014,224,1
T2886,22/10/2016,5,307.92,15.4,61.58,323.32,EMI,FUR-CH-10003396,213,1
T2887,19/12/2017,3,19.89,1.24,0,21.13,Credit card,OFF-AR-10003811,213,1
T2888,19/12/2017,2,25.92,1.46,2.59,27.38,Credit card,OFF-PA-10003172,213,1
T2889,19/12/2017,5,51.84,2.92,5.18,54.76,Credit card,OFF-PA-10000289,213,1
T2890,06/11/2017,5,19.08,1.19,0,20.27,EMI,OFF-PA-10000791,176,3
T2891,01/05/2014,2,83.14,4.68,8.31,87.81,Credit card,FUR-CH-10002304,669,2
T2892,01/05/2014,3,43.06,2.42,4.31,45.48,Credit card,OFF-BI-10000136,669,2
T2893,29/10/2017,2,23.12,1.3,2.31,24.42,Debitcard,OFF-PA-10003739,37,2
T2894,29/10/2017,5,26.4,1.65,0,28.05,Debitcard,OFF-PA-10002479,37,2
T2895,29/10/2017,11,69.08,4.32,0,73.4,Debitcard,FUR-FU-10000771,37,2
T2896,29/10/2017,3,57.41,3.23,5.74,60.64,Debitcard,TEC-PH-10001552,37,2
T2897,03/04/2014,5,119.16,6.7,11.92,125.86,Debitcard,OFF-AR-10001915,28,2
T2898,09/01/2016,4,1199.96,63.75,179.99,1263.71,netbanking,TEC-CO-10000971,425,2
T2899,30/04/2015,2,816.84,43.39,122.53,860.24,EMI,FUR-CH-10004086,618,1
T2900,17/09/2015,2,599.98,31.87,90,631.85,Cash,TEC-CO-10000971,39,1
T2901,17/09/2015,4,10.08,0.63,0,10.71,Cash,OFF-LA-10001317,39,1
T2902,15/09/2017,7,443.18,22.16,88.64,465.34,Cash,OFF-PA-10003656,627,3
T2903,17/06/2016,5,46.24,2.89,0,49.13,Cash,OFF-PA-10002160,258,3
T2904,01/07/2016,7,46.83,2.93,0,49.76,Cash,OFF-PA-10000575,543,2
T2905,01/07/2016,3,539.66,23.61,161.9,563.27,Cash,FUR-CH-10003981,543,2
T2906,30/09/2014,2,620.24,32.95,93.04,653.19,COD,OFF-ST-10002615,38,1
T2907,09/11/2017,2,6.85,0.43,0,7.28,Debitcard,OFF-PA-10000327,352,3
T2908,09/11/2017,5,41.92,2.62,0,44.54,Debitcard,OFF-ST-10001325,352,3
T2909,09/11/2017,3,14.94,0.93,0,15.87,Debitcard,OFF-LA-10001771,352,3
T2910,23/02/2017,3,17.95,1.12,0,19.07,Cash,OFF-FA-10004968,251,1
T2911,09/11/2015,4,157.92,8.88,15.79,166.8,COD,OFF-AP-10000576,105,2
T2912,21/06/2014,5,82.8,4.66,8.28,87.46,netbanking,OFF-EN-10003286,238,2
T2913,21/06/2014,4,35,2.19,0,37.19,netbanking,OFF-AR-10003772,238,2
T2914,21/06/2014,3,29.66,1.85,0,31.52,netbanking,OFF-BI-10002852,238,2
T2915,17/10/2015,3,108.58,6.11,10.86,114.68,netbanking,TEC-PH-10002890,352,3
T2916,17/10/2015,2,5.02,0.31,0,5.34,netbanking,OFF-BI-10001308,352,3
T2917,17/10/2015,4,211.17,10.56,42.23,221.73,netbanking,TEC-PH-10001750,352,3
T2918,30/08/2017,1,5.95,0.37,0,6.32,netbanking,OFF-AR-10003338,340,3
T2919,23/11/2016,5,39.5,2.47,0,41.97,Debitcard,OFF-FA-10002763,625,3
T2920,23/11/2016,2,21.55,1.21,2.16,22.76,Debitcard,FUR-FU-10002088,625,3
T2921,23/11/2016,7,176.12,9.91,17.61,186.03,Debitcard,FUR-FU-10003976,625,3
T2922,30/01/2017,2,258.6,11.31,77.58,269.91,Debitcard,OFF-ST-10001511,463,3
T2923,03/12/2015,3,5.82,0.36,0,6.19,COD,OFF-BI-10000301,490,3
T2924,04/07/2014,1,6.08,0.38,0,6.46,COD,OFF-FA-10003495,339,1
T2925,05/09/2014,1,7.96,0.5,0,8.46,Debitcard,OFF-AP-10001303,595,2
T2926,05/09/2014,1,56.57,2.83,11.31,59.4,Debitcard,FUR-FU-10002116,595,2
T2927,14/07/2017,3,18.84,1.18,0,20.02,COD,FUR-FU-10000771,670,2
T2928,10/06/2017,3,6.91,0.43,0,7.34,Debitcard,OFF-AR-10002255,565,3
T2929,26/10/2017,4,4355.17,258.59,217.76,4613.76,Credit card,OFF-BI-10004995,275,1
T2930,24/11/2017,4,31.62,1.98,0,33.59,EMI,FUR-FU-10002597,468,1
T2931,08/08/2015,2,6.61,0.41,0,7.02,Debitcard,OFF-BI-10004970,628,1
T2932,08/08/2015,2,2.73,0.17,0,2.9,Debitcard,OFF-BI-10002557,628,1
T2933,08/08/2015,1,144.78,6.33,43.44,151.12,Debitcard,FUR-CH-10000785,628,1
T2934,12/12/2016,1,59.99,3,12,62.99,Debitcard,TEC-PH-10002310,219,1
T2935,12/12/2016,3,971.95,51.63,145.79,1023.58,Debitcard,TEC-PH-10002834,219,1
T2936,12/12/2016,1,35.89,2.02,3.59,37.91,Debitcard,OFF-EN-10000927,219,1
T2937,12/12/2016,7,47.21,2.95,0,50.16,Debitcard,OFF-BI-10001636,219,1
T2938,12/12/2016,7,248.08,13.95,24.81,262.03,Debitcard,OFF-PA-10001736,219,1
T2939,12/12/2016,5,379.4,18.97,75.88,398.37,Debitcard,OFF-PA-10000482,219,1
T2940,12/12/2016,3,14.95,0.93,0,15.89,Debitcard,OFF-BI-10001658,219,1
T2941,31/03/2017,1,90.99,4.55,18.2,95.54,COD,FUR-CH-10000422,252,3
T2942,31/03/2017,7,2137.18,113.54,320.58,2250.72,COD,FUR-CH-10004675,252,3
T2943,31/03/2017,3,295.18,14.76,59.04,309.93,COD,FUR-CH-10002880,252,3
T2944,24/11/2017,9,488.02,24.4,97.6,512.42,Cash,OFF-ST-10000675,499,1
T2945,24/11/2017,1,18.7,1.05,1.87,19.75,Cash,FUR-FU-10002685,499,1
T2946,05/11/2016,7,38.29,2.39,0,40.68,EMI,FUR-FU-10004020,294,3
T2947,18/12/2017,3,42,2.36,4.2,44.36,Credit card,FUR-FU-10004963,487,2
T2948,18/12/2017,14,121.8,7.61,0,129.41,Credit card,OFF-BI-10000174,487,2
T2949,18/12/2017,5,69.92,3.93,6.99,73.85,Credit card,OFF-EN-10000461,487,2
T2950,12/11/2017,4,83.2,4.68,8.32,87.88,Debitcard,TEC-AC-10001266,671,2
T2951,12/11/2017,5,46.24,2.89,0,49.13,Debitcard,OFF-PA-10002160,671,2
T2952,12/11/2017,2,227.78,9.97,68.33,237.74,Debitcard,FUR-CH-10004875,671,2
T2953,12/11/2017,2,227.14,9.94,68.14,237.07,Debitcard,FUR-FU-10000305,671,2
T2954,12/11/2017,2,5.94,0.37,0,6.31,Debitcard,TEC-PH-10000347,671,2
T2955,12/11/2017,2,1343.97,71.4,201.6,1415.37,Debitcard,TEC-PH-10001459,671,2
T2956,24/08/2016,1,39.99,2.25,4,42.24,Debitcard,TEC-PH-10000439,56,1
T2957,04/07/2017,3,191.65,9.58,38.33,201.23,EMI,FUR-CH-10002647,672,1
